,Unnamed: 0.1,Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade) After Normalization,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade After Normalization,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade) After Normalization,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade) After Normalization,Curricular units 2nd sem (without evaluations),Unemployment rate After Normalization,Inflation rate After Normalization,GDP After Normalization,Target,Avg Grade After Normalization,Total Pass Rate After Normalization,Total Missed Rate After Normalization,Economic Pressure Index After Normalization,Age x Admission grade After Normalization,Scholarship holder x Pass rate After Normalization,Daytime attendance x Pass rate After Normalization
1925,1925,1925,1,17,1,9238,1,1,0.5799129808684127,1,1,1,4,10,0.4805498244296551,0,0,0,1,0,0,19,0,4,8,8,8,0.7350993377483444,0,1,6,8,5,0.7538461539041421,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.6418701641746133,0.9285714285714286,0.0,0.2479567361029612,0.03767226604490603,0.0,0.9285714285714286
1926,1926,1926,1,1,1,9085,1,1,0.5996114740654517,1,38,19,9,4,0.4703311057992785,1,0,0,1,0,1,19,0,0,5,7,5,0.6622516556291391,0,0,5,8,5,0.6846153844372782,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5456704479004502,1.0,0.0,0.27949835887723573,0.03751226698927118,1.0,1.0
1927,1927,1927,1,17,2,9773,1,1,0.6530653382772872,1,19,19,9,9,0.593782576952087,0,0,0,1,0,1,18,0,0,6,7,6,0.7114474929801324,0,0,6,6,6,0.6730769231286983,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.5708581046009751,1.0,0.0,0.37452760697921644,0.020305190008432672,1.0,1.0
1928,1928,1928,1,1,1,9070,1,1,0.5283337828952374,1,38,38,9,5,0.4284184212827391,0,0,0,0,0,1,18,0,0,6,7,5,0.6251655629139073,0,0,6,7,5,0.7000000000538462,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.5312782748730625,0.8333333333333334,0.0,0.13109097992648266,0.017852282005923592,0.8333333333333334,0.8333333333333334
1929,1929,1929,1,17,3,9500,1,1,0.5930240300769907,1,1,1,9,9,0.4714715249340813,1,0,0,1,0,1,18,0,0,7,7,7,0.7877388837086092,0,0,8,9,8,0.813675213677975,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.72250865222596,1.0,0.0,0.2479567361029612,0.01849090469928638,1.0,1.0
1930,1930,1930,1,1,4,9500,1,1,0.5410972836775345,1,19,1,1,1,0.34179859033532267,1,0,0,1,0,0,18,0,0,7,10,7,0.6903311258278145,0,0,8,8,8,0.7117788462085984,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5823012147279598,1.0,0.0,0.7607102960745002,0.016567417848713184,0.0,1.0
1931,1931,1931,1,17,1,9670,1,1,0.5093554269594185,1,38,38,5,7,0.3064132800187025,1,0,0,1,0,0,19,0,0,6,7,6,0.7719962156291391,0,0,6,7,6,0.6641025639741618,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6060406186231855,1.0,0.0,0.3057830445224644,0.03494573215498781,0.0,1.0
1932,1932,1932,1,17,2,9238,1,1,0.5410972836775345,1,19,19,3,3,0.34437396297301603,1,0,0,1,0,0,18,0,0,6,9,5,0.5827814569536424,0,0,6,9,4,0.6057692308158285,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.44624009015384886,0.75,0.0,0.13109097992648266,0.01660561930855725,0.0,0.75
1933,1933,1933,1,39,1,9500,1,19,0.5936818197721161,1,19,37,9,4,0.36979199730022216,0,0,0,1,0,1,25,0,0,8,8,8,0.7082119205298013,0,0,8,8,8,0.7197884615938299,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.599859609657827,1.0,0.0,0.33045021105106365,0.14967064110612088,1.0,1.0
1934,1934,1934,1,1,4,9500,1,1,0.5936818197721161,1,19,38,9,9,0.3647566255546124,1,0,0,1,0,1,19,0,0,7,7,6,0.6785871962913907,0,0,8,11,7,0.6906153848992782,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5604152640265078,0.8666666666666667,0.0,0.3057830445224644,0.03585924005416524,0.8666666666666667,0.8666666666666667
1935,1935,1935,1,17,6,9500,1,1,0.659840070025209,1,1,38,3,3,0.5236930120146965,1,0,0,1,0,0,18,0,0,7,7,7,0.7374077578807947,0,0,8,9,8,0.7477884615959838,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.6392965535925348,1.0,0.0,0.2479567361029612,0.01926552543280924,0.0,1.0
1936,1936,1936,1,17,1,9130,1,1,0.6871420769563974,1,4,1,2,10,0.6127982856082212,1,0,0,1,0,0,19,0,0,6,8,6,0.6887417218543046,0,0,6,9,4,0.6892307692837871,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.5662895462115145,0.8333333333333334,0.0,0.37452760697921644,0.039742939449575965,0.0,0.8333333333333334
1937,1937,1937,2,1,1,9500,1,1,0.6530653382772872,1,19,38,4,5,0.49178639045932826,0,0,0,1,0,0,18,0,0,7,7,6,0.7249448121854305,0,0,7,7,6,0.7367948716720611,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.6229914903592109,0.8571428571428571,0.0,0.25604433168610846,0.018792242652575508,0.0,0.8571428571428571
1938,1938,1938,1,39,1,9085,1,1,0.7078296001028215,1,19,19,4,10,0.08430784005798841,0,0,0,1,0,0,24,0,1,6,11,5,0.6887417218543046,0,1,6,12,1,0.6461538462035503,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.5382062975115123,0.5,0.0,0.37452760697921644,0.12506895758163367,0.0,0.5
1939,1939,1939,1,1,2,9773,1,1,0.5347044756186706,1,3,3,3,4,0.29973119764465395,1,0,0,1,0,0,21,0,0,6,8,5,0.6781456953642384,0,0,6,7,5,0.6030769231233136,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5039396449393123,0.8333333333333334,0.0,0.2479567361029612,0.07263649024792557,0.0,0.8333333333333334
1940,1940,1940,1,1,2,9254,1,1,0.6128497478849576,1,1,1,9,4,0.4116534150869171,1,0,0,1,0,1,18,0,0,6,9,6,0.7190160831788079,0,0,6,6,6,0.6551282053580868,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5640953063731337,1.0,0.0,0.13109097992648266,0.017603600435885713,1.0,1.0
1941,1941,1941,1,1,1,9238,1,1,0.48436693091916116,1,38,38,9,6,0.3235958371780896,1,0,0,1,0,0,18,0,0,6,6,6,0.6975717441059602,0,0,6,6,6,0.7089743592083827,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5853399343210166,1.0,0.0,0.13109097992648266,0.01629740964345039,0.0,1.0
1942,1942,1942,2,1,1,9070,1,1,0.5539488427689498,1,12,19,9,9,0.40923640640564685,0,0,0,1,0,1,20,0,0,6,6,6,0.7947019867549668,0,0,6,6,6,0.78076923082929,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.7037817626481401,1.0,0.0,0.2479567361029612,0.05554361177275907,1.0,1.0
1943,1943,1943,1,1,1,9070,1,1,0.4905798745110824,1,4,19,3,5,0.415268538050519,1,0,0,1,0,0,19,0,0,6,6,6,0.6710816778807946,0,0,6,8,5,0.6138461538933728,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5061949671379831,0.9166666666666666,0.0,0.3057830445224644,0.03665012769771264,0.0,0.9166666666666666
1944,1944,1944,1,1,2,9773,1,1,0.48436693091916116,1,1,19,4,7,0.4611622161424975,1,0,0,1,0,1,19,0,0,6,7,6,0.7341532641059603,0,0,6,7,6,0.7076923075928995,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.6095197417123825,1.0,0.0,0.37452760697921644,0.03736870557620481,1.0,1.0
1945,1945,1945,1,1,4,9500,1,1,0.5668876665698703,1,37,37,9,9,0.3327357638210131,1,0,0,1,0,0,30,0,0,7,7,7,0.7784295173509933,0,0,8,8,8,0.8056730769850519,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.7098245296704722,1.0,0.0,0.3057830445224644,0.24353165960917766,0.0,1.0
1946,1946,1946,1,1,1,9500,1,1,0.7567914569076971,1,19,38,5,3,0.6844740028913279,0,0,0,1,0,0,18,0,0,8,8,8,0.7435761589403973,0,0,8,8,8,0.7557307692889025,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.6491742039847482,1.0,0.0,0.33045021105106365,0.021650449647952985,0.0,1.0
1947,1947,1947,1,17,1,9085,1,1,0.6062200765100134,1,1,19,4,10,0.4378792493920365,1,0,0,1,0,0,18,0,0,5,8,4,0.5827814569536424,1,0,5,8,3,0.7538461539041421,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.5382062975115123,0.7,0.06666666666666667,0.5884445101534626,0.017992617986751613,0.0,0.7
1948,1948,1948,1,1,1,9773,1,1,0.6328642957489701,1,38,38,9,9,0.6440220956739822,1,0,0,1,0,1,18,0,0,6,6,6,0.7064017658278146,0,0,6,6,6,0.7179487178244577,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5973790333710826,1.0,0.0,0.33045021105106365,0.02105041146840586,1.0,1.0
1949,1949,1949,1,18,1,9500,1,1,0.47817696000564597,1,38,37,5,5,0.3050801580428555,0,0,0,1,0,0,20,0,0,7,13,6,0.6237086092715233,0,0,8,9,7,0.663923076974148,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5074089270813915,0.8666666666666667,0.0,0.7607102960745002,0.05382695804312099,0.0,0.8666666666666667
1950,1950,1950,1,1,1,9254,1,1,0.5283337828952374,1,38,38,4,7,0.2957020837641444,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.0,0.0,0.0,0.2479567361029612,0.03477802215655862,0.0,0.0
1951,1951,1951,1,43,2,9254,1,1,0.6395773680065004,1,19,19,9,9,0.4425777023108708,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,12,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.037077719517184304,0.0,0.0
1952,1952,1952,1,1,1,171,1,1,0.6261719444804298,1,19,37,7,7,0.418871257797619,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.03670653709483013,0.0,0.0
1953,1953,1953,1,1,4,9254,1,1,0.5864578351256783,1,1,38,5,6,0.40195189206157167,1,0,0,1,0,1,18,0,0,6,7,6,0.6508987703311258,0,0,6,6,6,0.6461538462035503,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.5136346758150295,1.0,0.0,0.13109097992648266,0.017459694137878845,1.0,1.0
1954,1954,1954,1,1,4,9500,1,1,0.6395773680065004,1,3,19,2,3,0.5301716589848127,1,0,0,1,0,0,17,0,0,8,14,5,0.6601324503311259,0,0,8,14,5,0.6709230769746864,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Enrolled,0.5354306211980121,0.625,0.0,0.27949835887723573,0.0002740338847075918,0.0,0.625
1955,1955,1955,1,18,1,9853,1,1,0.4905798745110824,1,19,38,4,0,0.2848841177063868,1,0,0,1,0,0,19,0,0,7,10,6,0.6445916116556292,0,0,7,9,6,0.7089743592083827,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5498356122989562,0.8571428571428571,0.0,0.3057830445224644,0.034608640415487335,0.0,0.8571428571428571
1956,1956,1956,1,1,4,9238,1,1,0.5410972836775345,1,19,1,4,5,0.40195189206157167,1,1,0,1,0,0,18,0,0,6,9,5,0.6269315671523179,0,0,6,8,2,0.6192307692784024,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Enrolled,0.4816165891598198,0.5833333333333334,0.0,0.37452760697921644,0.017459694137878845,0.0,0.5833333333333334
1957,1957,1957,1,7,1,9500,1,3,0.6395773680065004,1,37,37,4,4,0.5947925105984773,0,0,0,1,0,0,25,0,0,8,8,7,0.7844087041059602,0,0,8,8,7,0.7972307695228639,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.7081137069147219,0.875,0.0,0.27949835887723573,0.15430608036679033,0.0,0.875
1958,1958,1958,1,1,1,9238,1,1,0.5936818197721161,1,12,38,4,9,0.19279109419157692,1,0,0,1,0,0,19,0,0,6,11,5,0.5615894039735099,0,0,6,10,6,0.6307692305869823,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.44830811428343975,0.9166666666666666,0.0,0.2479567361029612,0.033166698688163354,0.0,0.9166666666666666
1959,1959,1959,1,53,1,9085,1,42,0.573389560059012,1,19,1,9,9,0.4884282858118354,1,0,1,0,0,0,24,0,7,9,9,8,0.695364238410596,0,4,9,13,6,0.7000000000538462,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.5778672414014309,0.7777777777777778,0.0,0.13109097992648266,0.13306158267707657,0.0,0.7777777777777778
1960,1960,1960,1,1,1,9238,1,1,0.5996114740654517,1,1,1,4,9,0.4212662160682541,1,0,1,1,0,1,19,0,0,6,6,6,0.6799116996026491,0,0,6,6,6,0.6820512822832347,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.555688900725685,1.0,0.0,0.33045021105106365,0.036744036029427274,1.0,1.0
1961,1961,1961,1,18,1,9500,1,1,0.5604073954142103,1,19,1,9,4,0.44023112221449523,0,0,0,1,0,1,20,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,0.0978396473721263,0.0,0.217024957975818,Enrolled,0.0,0.0,0.6666666666666666,0.33045021105106365,0.05605445193193043,0.0,0.0
1962,1962,1962,1,1,1,9670,1,1,0.47817696000564597,1,1,1,5,4,0.20746849456600103,1,0,0,1,0,1,20,0,0,6,9,5,0.6887417218543046,0,0,6,6,5,0.7430769231340829,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6022231421399749,0.8333333333333334,0.0,0.3057830445224644,0.052218169047763996,0.8333333333333334,0.8333333333333334
1963,1963,1963,1,1,2,9500,1,1,0.5030742324882614,1,1,1,4,4,0.3077447616601958,1,0,0,1,0,1,20,0,0,7,8,7,0.6741721854304635,0,0,8,8,8,0.738365384672182,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.5890912178593517,1.0,0.0,0.37452760697921644,0.05387087477216612,1.0,1.0
1964,1964,1964,1,17,1,9085,1,1,0.5799129808684127,1,1,3,4,1,0.4805498244296551,1,0,0,1,0,0,19,0,0,5,10,4,0.5960264900662252,1,0,5,10,3,0.5564102562735701,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.42502784380921643,0.7,0.06666666666666667,0.5884445101534626,0.03767226604490603,0.0,0.7
1965,1965,1965,1,7,1,9003,1,4,0.5093554269594185,1,3,1,2,4,0.36979199730022216,1,0,0,1,0,0,31,0,8,12,12,11,0.7320891030463575,0,4,12,16,12,0.7248520709788349,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.6197859198091571,0.9583333333333334,0.0,0.7607102960745002,0.26340320108678283,0.0,0.9583333333333334
1966,1966,1966,1,1,1,9085,1,1,0.5093554269594185,1,1,19,3,4,0.3275224610911387,0,0,0,1,0,0,20,0,0,5,12,3,0.6534216333774835,2,0,5,8,3,0.7000000000538462,1,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5498356119485309,0.6,0.19999999999999998,0.33045021105106365,0.05419684140427389,0.0,0.6
1967,1967,1967,1,1,3,9085,1,1,0.005935540189684053,1,3,2,4,3,0.38227702471199976,1,0,0,1,0,0,18,0,0,5,14,3,0.6534216333774835,2,0,5,8,5,0.624615384663432,0,0.0978396473721263,0.0,0.217024957975818,Enrolled,0.5016884985838683,0.8,0.13333333333333333,0.33045021105106365,0.01716784951547734,0.0,0.8
1968,1968,1968,1,17,1,9853,1,1,0.6802862732229971,1,1,1,3,4,0.46804648712467056,0,0,1,1,0,0,18,0,0,6,8,4,0.7019867549668874,0,0,6,10,3,0.5743589745826431,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Enrolled,0.5011263650716223,0.5833333333333334,0.0,0.5884445101534626,0.018440099840049573,0.0,0.5833333333333334
1969,1969,1969,1,1,4,9670,1,1,0.004256897060760295,1,1,2,4,7,0.3835174841828035,1,0,0,1,0,0,18,0,0,6,7,6,0.7240618103311258,0,0,6,9,5,0.8292307692945563,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.6870405670385257,0.9166666666666666,0.0,0.37452760697921644,0.017186249712003665,0.0,0.9166666666666666
1970,1970,1970,1,51,1,9238,1,1,0.5219853078690102,1,19,3,5,2,0.27258400459380994,0,0,1,1,0,0,20,0,5,11,18,8,0.6688741721854304,0,4,10,10,3,0.5923076923532545,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Enrolled,0.491331351565544,0.5238095238095238,0.0,0.2479567361029612,0.053291371903123996,0.0,0.5238095238095238
1971,1971,1971,1,17,1,9085,1,1,0.5604073954142103,1,2,19,2,4,0.41044560522705353,1,0,0,1,0,1,20,0,0,6,6,6,0.7858719645033113,0,0,6,8,6,0.6538461537426036,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.6086491853376245,1.0,0.0,0.13109097992648266,0.05556354121241602,1.0,1.0
1972,1972,1972,1,17,2,9670,1,1,0.5668876665698703,1,19,19,5,4,0.4816790152607453,0,0,0,1,0,1,19,0,0,6,7,5,0.5933774834437086,0,0,6,10,5,0.7067307692851332,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.5149737275600644,0.8333333333333334,0.0,0.27949835887723573,0.03768994629163169,0.8333333333333334,0.8333333333333334
1973,1973,1973,1,17,1,9147,1,1,0.5219853078690102,1,19,19,4,6,0.368535386492411,0,0,0,1,0,1,21,0,0,5,6,5,0.6039735099337749,0,0,5,6,5,0.6569230769736095,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.49049550952957816,1.0,0.0,0.5884445101534626,0.0738271880478143,1.0,1.0
1974,1974,1974,1,1,4,9500,1,1,0.6395773680065004,1,1,12,3,10,0.5062125487151263,1,0,0,1,0,0,18,0,0,7,8,7,0.6958940397350993,0,0,8,9,8,0.7131623929779356,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5869992748072351,1.0,0.0,0.3057830445224644,0.019006231221548486,0.0,1.0
1975,1975,1975,1,51,1,9070,1,1,0.659840070025209,1,1,1,4,4,0.36979199730022216,1,0,0,1,0,0,21,0,3,10,10,10,0.6887417218543046,0,5,11,11,10,0.6138461538933728,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.5175341117109384,0.9523809523809523,0.0,0.2479567361029612,0.07384893445234625,0.0,0.9523809523809523
1976,1976,1976,1,1,4,9500,1,1,0.4968156785970186,1,19,19,3,3,0.23625350539242618,1,0,0,1,0,0,19,0,0,7,12,4,0.680794701986755,0,0,7,7,7,0.6796153845907398,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Enrolled,0.5546836535990628,0.7857142857142857,0.0,0.2479567361029612,0.0338472091317209,0.0,0.7857142857142857
1977,1977,1977,1,44,1,9238,1,39,0.6395773680065004,1,1,19,191,102,0.6246231873316006,0,0,0,1,0,0,20,0,3,6,6,6,0.7152317880794702,0,2,6,9,5,0.6730769231286983,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.5734027731227083,0.9166666666666666,0.0,0.37452760697921644,0.05909351421839454,0.0,0.9166666666666666
1978,1978,1978,1,44,1,9085,1,1,0.6395773680065004,1,1,2,3,3,0.5947925105984773,0,0,0,1,0,0,20,0,0,6,7,6,0.7568590352317881,0,0,6,9,3,0.7000000000538462,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Enrolled,0.62000668863302,0.75,0.0,0.37452760697921644,0.0586018591974381,0.0,0.75
1979,1979,1979,1,1,1,9670,1,1,0.5283337828952374,1,12,1,9,9,0.3596973318706276,1,0,0,1,0,1,18,0,0,6,8,5,0.7152317880794702,0,0,6,6,6,0.78076923082929,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6465482895911626,0.9166666666666666,0.0,0.3057830445224644,0.016832916536557996,0.9166666666666666,0.9166666666666666
1980,1980,1980,1,1,1,9147,1,1,0.6395773680065004,1,19,19,9,9,0.42246164673641573,1,0,0,1,0,1,18,0,0,5,8,4,0.5695364238410596,0,0,5,5,5,0.7000000000538462,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.49551940252607213,0.9,0.0,0.3057830445224644,0.017763922954382616,0.9,0.9
1981,1981,1981,1,17,1,9238,1,1,0.48436693091916116,1,19,19,7,7,0.251771094698249,1,0,0,1,0,1,18,0,0,6,9,6,0.6004415009271523,0,0,6,9,6,0.6371794870490138,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.4761014254297668,1.0,0.0,0.13109097992648266,0.015232006534210418,1.0,1.0
1982,1982,1982,1,43,1,9085,1,39,0.7078296001028215,1,38,37,6,6,0.6909030817419755,1,0,0,1,0,1,21,0,2,7,15,3,0.6887417218543046,2,1,5,12,5,0.7153846156704142,1,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5836283766309837,0.6666666666666666,0.16666666666666666,0.27949835887723573,0.07940595457230859,0.6666666666666666,0.6666666666666666
1983,1983,1983,1,1,1,9500,1,1,0.6871420769563974,1,38,19,5,8,0.6658673703779421,0,0,0,1,0,0,18,0,0,7,7,6,0.7399558500662252,0,0,7,7,6,0.7520512822886194,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.6440515327073115,0.8571428571428571,0.0,0.25604433168610846,0.021374450550040336,0.0,0.8571428571428571
1984,1984,1984,1,1,1,9500,1,1,0.7923456082850693,1,19,1,5,5,0.6677441055848448,1,0,0,1,0,1,18,0,0,8,8,8,0.749205298013245,0,0,8,8,8,0.7614519231354964,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.6571728052042802,1.0,0.0,0.33045021105106365,0.021402288861123997,1.0,1.0
1985,1985,1985,1,17,2,9254,1,1,0.4355001521006279,1,37,37,9,7,0.20746849456600103,1,0,0,1,0,1,20,0,0,6,10,4,0.614569536423841,0,0,6,10,4,0.6326923077409764,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.48216955224498725,0.6666666666666666,0.0,0.5884445101534626,0.052218169047763996,0.6666666666666666,0.6666666666666666
1986,1986,1986,2,42,1,9500,1,2,0.573389560059012,1,37,37,9,9,0.4884282858118354,0,0,0,1,0,1,32,0,0,8,8,8,0.7768211920529801,0,0,8,8,8,0.7895192308299631,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.6970007212335629,1.0,0.0,0.33045021105106365,0.28548711872942556,1.0,1.0
1987,1987,1987,2,39,1,9991,0,1,0.6395773680065004,1,37,37,9,10,0.4884282858118354,0,0,0,1,0,0,34,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Enrolled,0.0,0.0,0.0,0.33045021105106365,0.32359350274251286,0.0,0.0
1988,1988,1988,1,1,2,9500,1,1,0.48436693091916116,1,19,37,3,3,0.22195455977195166,1,0,0,1,0,1,23,0,0,7,8,6,0.688388520794702,0,0,8,9,8,0.6821634615909357,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5614058703038463,0.9333333333333333,0.0,0.2479567361029612,0.10895771352658346,0.9333333333333333,0.9333333333333333
1989,1989,1989,1,1,5,9670,1,1,0.5093554269594185,1,4,1,4,10,0.26430625475453695,1,0,0,1,0,0,18,0,0,6,10,4,0.5960264900662252,0,0,6,11,5,0.6569230769736095,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.4854928478144564,0.75,0.0,0.13109097992648266,0.015417945223827612,0.0,0.75
1990,1990,1990,1,17,1,8014,0,1,0.5864578351256783,1,37,19,5,5,0.384756492913926,0,0,0,1,0,0,18,0,0,6,8,5,0.6463576158940397,0,0,6,10,5,0.6892307692837871,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5382062975115123,0.8333333333333334,0.0,0.27949835887723573,0.017204628389168808,0.0,0.0
1991,1991,1991,1,43,1,171,1,2,0.6395773680065004,1,37,37,9,9,0.5947925105984773,1,0,0,1,0,0,34,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.3265736784716242,0.0,0.0
1992,1992,1992,1,39,1,8014,0,1,0.5093554269594185,100,1,1,4,7,0.36349405237484333,0,0,1,1,0,0,25,1,2,6,6,6,0.6004415009271523,0,0,6,6,4,0.6326923077409764,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.4733537166347745,0.8333333333333334,0.0,0.13109097992648266,0.14954089144137256,0.0,0.0
1993,1993,1993,1,1,1,9147,1,1,0.6128497478849576,1,37,38,193,181,0.44140507258312667,0,0,0,1,0,0,21,0,0,5,7,5,0.6463576158940397,0,0,5,7,5,0.6353846154334912,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5039396449393123,1.0,0.0,0.2479567361029612,0.07508824171852585,0.0,1.0
1994,1994,1994,1,1,1,9254,1,1,0.5930240300769907,1,19,9,0,0,0.38846484354400346,1,0,0,1,0,1,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.0,0.0,0.0,0.25604433168610846,0.05520126475645093,0.0,0.0
1995,1995,1995,1,1,5,9238,1,1,0.5475121059982184,1,30,19,0,2,0.38846484354400346,1,0,0,1,0,0,18,0,0,6,8,6,0.6004415009271523,0,0,6,6,6,0.6282051284329389,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.4706125978429604,1.0,0.0,0.25604433168610846,0.017259635732808754,0.0,1.0
1996,1996,1996,1,17,1,9085,1,1,0.6530653382772872,1,3,37,4,8,0.5149902001994207,1,0,0,1,0,0,18,0,0,6,8,6,0.7341532641059603,0,0,6,15,6,0.7053846154388758,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6079531128887087,1.0,0.0,0.3057830445224644,0.01913643338949661,0.0,1.0
1997,1997,1997,1,17,1,9773,1,1,0.5156591542170132,1,37,37,9,9,0.3995124844254079,0,0,0,1,0,0,18,0,0,6,7,6,0.6811731316556291,0,0,6,6,6,0.7179487178244577,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.5802115062471601,1.0,0.0,0.37452760697921644,0.017423509497453527,0.0,1.0
1998,1998,1998,1,39,1,8014,0,1,0.5996114740654517,1,37,38,4,7,0.23625350539242618,1,0,0,1,0,0,24,0,0,6,10,1,0.5298013245033113,0,0,6,12,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.12848655544409032,0.08333333333333333,0.0,0.33045021105106365,0.12807411297690285,0.0,0.0
